Data Source,Procedure,Code Type,Code,NDC,CMS Description or Other Common Description,Quantity,Gross Charge Inpatient,Gross Charge Outpatient,Discounted Cash Inpatient Price,Discounted Cash Outpatient Price,De-identified Minimum Negotiated Inpatient Charge (not $0),De-identified Minimum Negotiated Outpatient Charge (not $0),De-identified Maximum Negotiated Inpatient Charge (not $0),De-identified Maximum Negotiated Outpatient Charge (not $0),OP Expected Reimbursement: UNITED HEALTHCARE (MEDICA),OP Expected Reimbursement: INTERWEST (GPA - INTERWEST),OP Expected Reimbursement: PACIFICSOURCE (PACIFICSOURCE SMART HEALTH/NAV NETWORK),OP Expected Reimbursement: BCBS/ANTHEM (BCBS MT POS),OP Expected Reimbursement: AETNA (AETNA POS/QPOS),OP Expected Reimbursement: BCBS/ANTHEM (BCBS MT - FEDERAL),OP Expected Reimbursement: CIGNA (CIGNA OTHER),OP Expected Reimbursement: EBMS-EMPLOYEE BENEFIT MNG (ASSOC EMPLOYERS OF MT),OP Expected Reimbursement: BCBS/ANTHEM (BCBS MT HEALTHLINK),OP Expected Reimbursement: ALLEGIANCE (ALLEGIANCE OTHER),OP Expected Reimbursement: FIRST HEALTH NETWORK (FIRST HEALTH OTHER),OP Expected Reimbursement: BCBS/ANTHEM (BCBS MT TRADITIONAL EXCHANGE),OP Expected Reimbursement: CIGNA (CIGNA PPO),OP Expected Reimbursement: MULTIPLAN INC (MULTIPLAN INC OTHER),OP Expected Reimbursement: PRIVATE HLTHCARE SYS (PHCS PPO),OP Expected Reimbursement: UNITED HEALTHCARE (GOLDEN RULE INS),OP Expected Reimbursement: OTHER (OTHER),OP Expected Reimbursement: AETNA (AETNA HMO/EPO),OP Expected Reimbursement: CHOICECARE HUMANA (CHOICECARE HUMANA HMO EPO),OP Expected Reimbursement: AARP (AARP),OP Expected Reimbursement: GEHA (GEHA),OP Expected Reimbursement: CIGNA (CIGNA POS/QPOS),OP Expected Reimbursement: ALLEGIANCE (CIGNA - COMMERCIAL),OP Expected Reimbursement: UNITED HEALTHCARE (UHC OTHER/SUPPLEMENTAL),OP Expected Reimbursement: PRIVATE HLTHCARE SYS (PHCS OTHER),OP Expected Reimbursement: UNITED HEALTHCARE (UMR-UNITED MED RESOURCES),OP Expected Reimbursement: SIBANYE STILLWATER HEALTH PARTNERS (ALLEGIANCE SIBANYE STILLWATER EPO SVB),OP Expected Reimbursement: AETNA (AETNA NAP),OP Expected Reimbursement: FIRST CHOICE HEALTH (FIRST CHOICE HEALTH),OP Expected Reimbursement: ALLEGIANCE (CIGNA SCLHS EMPLOYEES),OP Expected Reimbursement: AETNA (AETNA OTHER),OP Expected Reimbursement: UNITED HEALTHCARE (UHC EXCHANGE PLAN),OP Expected Reimbursement: EXCHANGE OTHER (MOUNTAIN HEALTH CO-OP),OP Expected Reimbursement: CHOICECARE HUMANA (CHOICECARE HUMANA EXCHANGE PLAN),OP Expected Reimbursement: MAILHANDLERS (MAILHANDLERS),OP Expected Reimbursement: NATL ASSN OF LTR CR (NATIONAL ASSOC LETTER CARRIERS- PPO),OP Expected Reimbursement: PACIFICSOURCE (PACIFICSOURCE VOYAGER NETWORK),OP Expected Reimbursement: EBMS-EMPLOYEE BENEFIT MNG (EBMS - EMPLOYEE BENEFIT),OP Expected Reimbursement: FIRST HEALTH NETWORK (BOON GROUP),OP Expected Reimbursement: SIBANYE STILLWATER HEALTH PARTNERS (ALLEGIANCE SIBANYE STILLWATER PPO),OP Expected Reimbursement: UNITED HEALTHCARE (UNITED HEALTHCARE),OP Expected Reimbursement: TIRE RAMA (TIRE RAMA),OP Expected Reimbursement: ALLEGIANCE (ALLEGIANCE MMIA),OP Expected Reimbursement: ALLEGIANCE (MACO HEALTHCARE TRUST),OP Expected Reimbursement: UNITED HEALTHCARE (UHC CHARTER/NAVIGATE),OP Expected Reimbursement: ALLEGIANCE (ALLEGIANCE GROUP HEALTH),OP Expected Reimbursement: OTHER (CIGNA OON),OP Expected Reimbursement: HEALTH INFONET INC (HEALTH INFONET OTHER),OP Expected Reimbursement: AETNA (AETNA PPO),OP Expected Reimbursement: BCBS/ANTHEM (BCBS MT TRADITIONAL),OP Expected Reimbursement: MADA INSURANCE TRUST (MADA INSURANCE TRUST),OP Expected Reimbursement: GREAT-WEST HLTHCARE (GWH-CIGNA POS/QPOS),OP Expected Reimbursement: MERITAIN HEALTH (MERITAIN HEALTH),OP Expected Reimbursement: Self-pay (Self-pay),OP Expected Reimbursement: ALLEGIANCE (ALLEGIANCE - ST OF MT EMPLOYEES),OP Expected Reimbursement: AETNA (AETNA INDEMNITY),OP Expected Reimbursement: AETNA (AETNA SRC),OP Expected Reimbursement: CHOICECARE HUMANA (CHOICECARE HUMANA PPO),OP Expected Reimbursement: EBMS-EMPLOYEE BENEFIT MNG (AVITUS),OP Expected Reimbursement: VICTIMS COMPENSATION (VICTIMS COMPENSATION),OP Expected Reimbursement: KAISER MRP (KAISER MRP OUT OF STATE),IP Expected Reimbursement: GREAT-WEST HLTHCARE (GWH-CIGNA POS/QPOS),IP Expected Reimbursement: CHOICECARE HUMANA (CHOICECARE HUMANA HMO EPO),IP Expected Reimbursement: FIRST CHOICE HEALTH (FIRST CHOICE HEALTH),IP Expected Reimbursement: BCBS/ANTHEM (BCBS MT - FEDERAL),IP Expected Reimbursement: OTHER (SNF OTHER),IP Expected Reimbursement: BCBS/ANTHEM (BCBS MT HEALTHLINK),IP Expected Reimbursement: ALLEGIANCE (ALLEGIANCE - ST OF MT EMPLOYEES),IP Expected Reimbursement: FIRST HEALTH NETWORK (FIRST HEALTH OTHER),IP Expected Reimbursement: AETNA (AETNA SRC),IP Expected Reimbursement: ALLEGIANCE (ALLEGIANCE MMIA),IP Expected Reimbursement: INTERWEST (GPA - INTERWEST),IP Expected Reimbursement: BCBS/ANTHEM (BCBS MT TRADITIONAL),IP Expected Reimbursement: ALLEGIANCE (MACO HEALTHCARE TRUST),IP Expected Reimbursement: MAILHANDLERS (MAILHANDLERS),IP Expected Reimbursement: AETNA (AETNA INDEMNITY),IP Expected Reimbursement: ALLEGIANCE (CIGNA SCLHS EMPLOYEES),IP Expected Reimbursement: EXCHANGE OTHER (MOUNTAIN HEALTH CO-OP),IP Expected Reimbursement: AETNA (AETNA POS/QPOS),IP Expected Reimbursement: GEHA (GEHA),IP Expected Reimbursement: MULTIPLAN INC (MULTIPLAN INC OTHER),IP Expected Reimbursement: CIGNA (CIGNA OTHER),IP Expected Reimbursement: BCBS/ANTHEM (BCBS MT POS),IP Expected Reimbursement: UNITED HEALTHCARE (MEDICA),IP Expected Reimbursement: UNITED HEALTHCARE (UHC OTHER/SUPPLEMENTAL),IP Expected Reimbursement: UNITED HEALTHCARE (GOLDEN RULE INS),IP Expected Reimbursement: CIGNA (CIGNA POS/QPOS),IP Expected Reimbursement: EBMS-EMPLOYEE BENEFIT MNG (AVITUS),IP Expected Reimbursement: ALLEGIANCE (ALLEGIANCE OTHER),IP Expected Reimbursement: CHOICECARE HUMANA (CHOICECARE HUMANA EXCHANGE PLAN),IP Expected Reimbursement: ALLEGIANCE (CIGNA - COMMERCIAL),IP Expected Reimbursement: AETNA (AETNA PPO),IP Expected Reimbursement: EBMS-EMPLOYEE BENEFIT MNG (ASSOC EMPLOYERS OF MT),IP Expected Reimbursement: HEALTH INFONET INC (HEALTH INFONET OTHER),IP Expected Reimbursement: PACIFICSOURCE (PACIFICSOURCE SMART HEALTH/NAV NETWORK),IP Expected Reimbursement: UNITED HEALTHCARE (UNITED HEALTHCARE),IP Expected Reimbursement: VICTIMS COMPENSATION (VICTIMS COMPENSATION),IP Expected Reimbursement: AETNA (AETNA HMO/EPO),IP Expected Reimbursement: ALLEGIANCE (ALLEGIANCE GROUP HEALTH),IP Expected Reimbursement: MERITAIN HEALTH (MERITAIN HEALTH),IP Expected Reimbursement: EBMS-EMPLOYEE BENEFIT MNG (EBMS - EMPLOYEE BENEFIT),IP Expected Reimbursement: AETNA (AETNA OTHER),IP Expected Reimbursement: BCBS/ANTHEM (BCBS MT TRADITIONAL EXCHANGE),IP Expected Reimbursement: AETNA (AETNA NAP),IP Expected Reimbursement: UNITED HEALTHCARE (UHC CHARTER/NAVIGATE),IP Expected Reimbursement: PRIVATE HLTHCARE SYS (PHCS OTHER),IP Expected Reimbursement: CHOICECARE HUMANA (CHOICECARE HUMANA PPO),IP Expected Reimbursement: OTHER (OTHER),IP Expected Reimbursement: UNITED HEALTHCARE (UMR-UNITED MED RESOURCES),IP Expected Reimbursement: PRIVATE HLTHCARE SYS (PHCS PPO),hospital
Epic Utility,737920300,Items & Services,L8400,,"Prosthetic sheath, below knee, each",1 each,52.2,52.2,34.45,34.45,,34.45,,52.2,48.02,,41.76,49.59,46.98,48.02,45.41,46.98,48.02,45.41,,52.2,,49.59,,48.02,,46.98,,,48.02,45.41,45.41,48.02,,48.02,,,50.11,45.41,,,,,,,,46.98,,,48.02,39.28,46.46,46.46,48.02,45.41,,,46.98,52.2,39.28,45.41,46.46,34.45,46.46,,46.98,,44.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,735000181,Items & Services,LETED,,Technetium Tc-99m Sestamibi Diagnostic Per Study Dose,1 each,1271.3,1271.3,839.06,839.06,,839.06,,1271.3,1169.6,,1017.04,1207.74,1144.17,1169.6,1106.03,1144.17,1169.6,1106.03,,1271.3,,1207.74,,1169.6,,1144.17,,,1169.6,1106.03,1106.03,1169.6,,1169.6,,,1220.45,1106.03,,,,,,,,1144.17,,,1169.6,956.53,1131.46,1131.46,1169.6,1106.03,,,1144.17,1271.3,956.53,1106.03,1131.46,839.06,1131.46,,1144.17,,1080.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,735001045,Items & Services,LETED,,Iodine I-123 Sod Iodide Per 100 Uci Up To 999,1 each,254.55,254.55,168.0,168.0,,168.0,,254.55,234.19,,203.64,241.82,229.1,234.19,221.46,229.1,234.19,221.46,,254.55,,241.82,,234.19,,229.1,,,234.19,221.46,221.46,234.19,,234.19,,,244.37,221.46,,,,,,,,229.1,,,234.19,191.52,226.55,226.55,234.19,221.46,,,229.1,254.55,191.52,221.46,226.55,168.0,226.55,,229.1,,216.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,735001052,Items & Services,LETED,,Tc 99m Oxidronate Per Study Dose Up To 30 Mci,1 each,586.95,586.95,387.39,387.39,,387.39,,586.95,539.99,,469.56,557.6,528.26,539.99,510.65,528.26,539.99,510.65,,586.95,,557.6,,539.99,,528.26,,,539.99,510.65,510.65,539.99,,539.99,,,563.47,510.65,,,,,,,,528.26,,,539.99,441.62,522.39,522.39,539.99,510.65,,,528.26,586.95,441.62,510.65,522.39,387.39,522.39,,528.26,,498.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,735001066,Items & Services,LETED,,Tc 99m Dtpa Per Study Dose Up To 25 Mci,1 each,361.75,361.75,238.76,238.76,,238.75,,361.75,332.81,,289.4,343.66,325.58,332.81,314.72,325.58,332.81,314.72,,361.75,,343.66,,332.81,,325.58,,,332.81,314.72,314.72,332.81,,332.81,,,347.28,314.72,,,,,,,,325.58,,,332.81,272.18,321.96,321.96,332.81,314.72,,,325.58,361.75,272.18,314.72,321.96,238.75,321.96,,325.58,,307.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,735001068,Items & Services,LETED,,Tc 99m Labeled Rbc Per Study Dose Up To 30 Mci,1 each,383.25,383.25,252.95,252.95,,252.94,,383.25,352.59,,306.6,364.09,344.93,352.59,333.43,344.93,352.59,333.43,,383.25,,364.09,,352.59,,344.93,,,352.59,333.43,333.43,352.59,,352.59,,,367.92,333.43,,,,,,,,344.93,,,352.59,288.36,341.09,341.09,352.59,333.43,,,344.93,383.25,288.36,333.43,341.09,252.94,341.09,,344.93,,325.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,735001069,Items & Services,LETED,,Tc 99m Maa Per Study Dose Up To 10 Mci,1 each,386.25,386.25,254.93,254.93,,254.92,,386.25,355.35,,309.0,366.94,347.63,355.35,336.04,347.63,355.35,336.04,,386.25,,366.94,,355.35,,347.63,,,355.35,336.04,336.04,355.35,,355.35,,,370.8,336.04,,,,,,,,347.63,,,355.35,290.61,343.76,343.76,355.35,336.04,,,347.63,386.25,290.61,336.04,343.76,254.92,343.76,,347.63,,328.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,735001070,Items & Services,LETED,,Tc 99m Mebrofenin Per Study Dose Up To 15 Mci,1 each,404.15,404.15,266.74,266.74,,266.74,,404.15,371.82,,323.32,383.94,363.74,371.82,351.61,363.74,371.82,351.61,,404.15,,383.94,,371.82,,363.74,,,371.82,351.61,351.61,371.82,,371.82,,,387.98,351.61,,,,,,,,363.74,,,371.82,304.08,359.69,359.69,371.82,351.61,,,363.74,404.15,304.08,351.61,359.69,266.74,359.69,,363.74,,343.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,735001071,Items & Services,LETED,,Tc 99m Medronate Per Study Dose Up To 30 Mci,1 each,586.95,586.95,387.39,387.39,,387.39,,586.95,539.99,,469.56,557.6,528.26,539.99,510.65,528.26,539.99,510.65,,586.95,,557.6,,539.99,,528.26,,,539.99,510.65,510.65,539.99,,539.99,,,563.47,510.65,,,,,,,,528.26,,,539.99,441.62,522.39,522.39,539.99,510.65,,,528.26,586.95,441.62,510.65,522.39,387.39,522.39,,528.26,,498.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,735001074,Items & Services,LETED,,Tc 99m Sulfur Colloid Up To 20 Mci,1 each,379.3,379.3,250.34,250.34,,250.34,,379.3,348.96,,303.44,360.34,341.37,348.96,329.99,341.37,348.96,329.99,,379.3,,360.34,,348.96,,341.37,,,348.96,329.99,329.99,348.96,,348.96,,,364.13,329.99,,,,,,,,341.37,,,348.96,285.39,337.58,337.58,348.96,329.99,,,341.37,379.3,285.39,329.99,337.58,250.34,337.58,,341.37,,322.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,735001075,Items & Services,LETED,,Tc 99m Tetrofosmin Per Study Dose,1 each,737.7,737.7,486.88,486.88,,486.88,,737.7,678.68,,590.16,700.82,663.93,678.68,641.8,663.93,678.68,641.8,,737.7,,700.82,,678.68,,663.93,,,678.68,641.8,641.8,678.68,,678.68,,,708.19,641.8,,,,,,,,663.93,,,678.68,555.05,656.55,656.55,678.68,641.8,,,663.93,737.7,555.05,641.8,656.55,486.88,656.55,,663.93,,627.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,735001076,Items & Services,LETED,,Tc 99m Pertechnetate Per Mci,1 each,8.2,8.2,5.41,5.41,,5.41,,8.2,7.54,,6.56,7.79,7.38,7.54,7.13,7.38,7.54,7.13,,8.2,,7.79,,7.54,,7.38,,,7.54,7.13,7.13,7.54,,7.54,,,7.87,7.13,,,,,,,,7.38,,,7.54,6.17,7.3,7.3,7.54,7.13,,,7.38,8.2,6.17,7.13,7.3,5.41,7.3,,7.38,,6.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,735001086,Items & Services,LETED,,Tc99 Technesium Toc4-ud Per Mci,1 each,439.95,439.95,290.37,290.37,,290.37,,439.95,404.75,,351.96,417.95,395.96,404.75,382.76,395.96,404.75,382.76,,439.95,,417.95,,404.75,,395.96,,,404.75,382.76,382.76,404.75,,404.75,,,422.35,382.76,,,,,,,,395.96,,,404.75,331.02,391.56,391.56,404.75,382.76,,,395.96,439.95,331.02,382.76,391.56,290.37,391.56,,395.96,,373.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,735003591,Items & Services,LETED,,Nm Tc 99m Disofeni Study Dose Up To 15 Mci,1 each,492.1,492.1,324.79,324.79,,324.79,,492.1,452.73,,393.68,467.5,442.89,452.73,428.13,442.89,452.73,428.13,,492.1,,467.5,,452.73,,442.89,,,452.73,428.13,428.13,452.73,,452.73,,,472.42,428.13,,,,,,,,442.89,,,452.73,370.26,437.97,437.97,452.73,428.13,,,442.89,492.1,370.26,428.13,437.97,324.79,437.97,,442.89,,418.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,735003592,Items & Services,LETED,,Technetium Tc99m Aerosol Up To 75 Mci,1 each,1085.3,1085.3,716.3,716.3,,716.3,,1085.3,998.48,,868.24,1031.04,976.77,998.48,944.21,976.77,998.48,944.21,,1085.3,,1031.04,,998.48,,976.77,,,998.48,944.21,944.21,998.48,,998.48,,,1041.89,944.21,,,,,,,,976.77,,,998.48,816.58,965.92,965.92,998.48,944.21,,,976.77,1085.3,816.58,944.21,965.92,716.3,965.92,,976.77,,922.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,735004601,Items & Services,LETED,,Iodine I-123 Sod Iodide Mil Per 1 Mci,1 each,1692.7,1692.7,1117.18,1117.18,,1117.18,,1692.7,1557.28,,1354.16,1608.07,1523.43,1557.28,1472.65,1523.43,1557.28,1472.65,,1692.7,,1608.07,,1557.28,,1523.43,,,1557.28,1472.65,1472.65,1557.28,,1557.28,,,1624.99,1472.65,,,,,,,,1523.43,,,1557.28,1273.59,1506.5,1506.5,1557.28,1472.65,,,1523.43,1692.7,1273.59,1472.65,1506.5,1117.18,1506.5,,1523.43,,1438.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,735008054,Items & Services,LETED,,"Nm Rp Loclzj Tum, Inflam Or Distrib Of Rp Spect 1 Area",1 each,1901.9,1901.9,1255.25,1255.25,,1255.25,,1901.9,1749.75,,1521.52,1806.81,1711.71,1749.75,1654.65,1711.71,1749.75,1654.65,,1901.9,,1806.81,,1749.75,,1711.71,,,1749.75,1654.65,1654.65,1749.75,,1749.75,,,1825.82,1654.65,,,,,,,,1711.71,,,1749.75,1430.99,1692.69,1692.69,1749.75,1654.65,,,1711.71,1901.9,1430.99,1654.65,1692.69,1255.25,1692.69,,1711.71,,1616.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,735008055,Items & Services,LETED,,"Nm Rp Loclzj Tum, Inflam Or Distrib Of Rp Spect 2 Area",1 each,4329.0,4329.0,2857.14,2857.14,,2857.14,,4329.0,3982.68,,3463.2,4112.55,3896.1,3982.68,3766.23,3896.1,3982.68,3766.23,,4329.0,,4112.55,,3982.68,,3896.1,,,3982.68,3766.23,3766.23,3982.68,,3982.68,,,4155.84,3766.23,,,,,,,,3896.1,,,3982.68,3257.14,3852.81,3852.81,3982.68,3766.23,,,3896.1,4329.0,3257.14,3766.23,3852.81,2857.14,3852.81,,3896.1,,3679.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,735008068,Items & Services,LETED,,"Nm Rp Loclzj Tum, Inflam Or Distrib Of Rp Spect 1 Area",1 each,1901.9,1901.9,1255.25,1255.25,,1255.25,,1901.9,1749.75,,1521.52,1806.81,1711.71,1749.75,1654.65,1711.71,1749.75,1654.65,,1901.9,,1806.81,,1749.75,,1711.71,,,1749.75,1654.65,1654.65,1749.75,,1749.75,,,1825.82,1654.65,,,,,,,,1711.71,,,1749.75,1430.99,1692.69,1692.69,1749.75,1654.65,,,1711.71,1901.9,1430.99,1654.65,1692.69,1255.25,1692.69,,1711.71,,1616.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,735008069,Items & Services,LETED,,"Nm Rp Loclzj Tum, Inflam Or Distrib Of Rp Spect 2 Area",1 each,4329.0,4329.0,2857.14,2857.14,,2857.14,,4329.0,3982.68,,3463.2,4112.55,3896.1,3982.68,3766.23,3896.1,3982.68,3766.23,,4329.0,,4112.55,,3982.68,,3896.1,,,3982.68,3766.23,3766.23,3982.68,,3982.68,,,4155.84,3766.23,,,,,,,,3896.1,,,3982.68,3257.14,3852.81,3852.81,3982.68,3766.23,,,3896.1,4329.0,3257.14,3766.23,3852.81,2857.14,3852.81,,3896.1,,3679.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,735008070,Items & Services,LETED,,"Nm Rp Loclzj Tum, Inflam Or Distrib Of Rp Spect 1 Area",1 each,1901.9,1901.9,1255.25,1255.25,,1255.25,,1901.9,1749.75,,1521.52,1806.81,1711.71,1749.75,1654.65,1711.71,1749.75,1654.65,,1901.9,,1806.81,,1749.75,,1711.71,,,1749.75,1654.65,1654.65,1749.75,,1749.75,,,1825.82,1654.65,,,,,,,,1711.71,,,1749.75,1430.99,1692.69,1692.69,1749.75,1654.65,,,1711.71,1901.9,1430.99,1654.65,1692.69,1255.25,1692.69,,1711.71,,1616.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,735008071,Items & Services,LETED,,"Nm Rp Loclzj Tum, Inflam Or Distrib Of Rp Spect 2 Area",1 each,4329.0,4329.0,2857.14,2857.14,,2857.14,,4329.0,3982.68,,3463.2,4112.55,3896.1,3982.68,3766.23,3896.1,3982.68,3766.23,,4329.0,,4112.55,,3982.68,,3896.1,,,3982.68,3766.23,3766.23,3982.68,,3982.68,,,4155.84,3766.23,,,,,,,,3896.1,,,3982.68,3257.14,3852.81,3852.81,3982.68,3766.23,,,3896.1,4329.0,3257.14,3766.23,3852.81,2857.14,3852.81,,3896.1,,3679.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,735008075,Items & Services,LETED,,"Nm Rp Loclzj Tum, Inflam Or Distrib Of Rp Spect 1 Area",1 each,1901.9,1901.9,1255.25,1255.25,,1255.25,,1901.9,1749.75,,1521.52,1806.81,1711.71,1749.75,1654.65,1711.71,1749.75,1654.65,,1901.9,,1806.81,,1749.75,,1711.71,,,1749.75,1654.65,1654.65,1749.75,,1749.75,,,1825.82,1654.65,,,,,,,,1711.71,,,1749.75,1430.99,1692.69,1692.69,1749.75,1654.65,,,1711.71,1901.9,1430.99,1654.65,1692.69,1255.25,1692.69,,1711.71,,1616.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,735008076,Items & Services,LETED,,"Nm Rp Loclzj Tum, Inflam Or Distrib Of Rp Spect 2 Areas",1 each,4329.0,4329.0,2857.14,2857.14,,2857.14,,4329.0,3982.68,,3463.2,4112.55,3896.1,3982.68,3766.23,3896.1,3982.68,3766.23,,4329.0,,4112.55,,3982.68,,3896.1,,,3982.68,3766.23,3766.23,3982.68,,3982.68,,,4155.84,3766.23,,,,,,,,3896.1,,,3982.68,3257.14,3852.81,3852.81,3982.68,3766.23,,,3896.1,4329.0,3257.14,3766.23,3852.81,2857.14,3852.81,,3896.1,,3679.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,735020083,Items & Services,LETED,,Tc99 Technesium Toc4-ud Per Mci,1 each,423.25,423.25,279.35,279.35,,279.34,,423.25,389.39,,338.6,402.09,380.93,389.39,368.23,380.93,389.39,368.23,,423.25,,402.09,,389.39,,380.93,,,389.39,368.23,368.23,389.39,,389.39,,,406.32,368.23,,,,,,,,380.93,,,389.39,318.45,376.69,376.69,389.39,368.23,,,380.93,423.25,318.45,368.23,376.69,279.34,376.69,,380.93,,359.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,735020087,Items & Services,LETED,,Tc99m Sulfur Colloid Filtered Per Study Dose Up 20 Mci,1 each,379.3,379.3,250.34,250.34,,250.34,,379.3,348.96,,303.44,360.34,341.37,348.96,329.99,341.37,348.96,329.99,,379.3,,360.34,,348.96,,341.37,,,348.96,329.99,329.99,348.96,,348.96,,,364.13,329.99,,,,,,,,341.37,,,348.96,285.39,337.58,337.58,348.96,329.99,,,341.37,379.3,285.39,329.99,337.58,250.34,337.58,,341.37,,322.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760602330,Items & Services,P9012,,"Cryoprecipitate, each unit",1 each,180.1,180.1,118.87,118.87,,118.87,,180.1,165.69,,144.08,171.1,162.09,165.69,156.69,162.09,165.69,156.69,,180.1,,171.1,,165.69,,162.09,,,165.69,156.69,156.69,165.69,,165.69,,,172.9,156.69,,,,,,,,162.09,,,165.69,135.51,160.29,160.29,165.69,156.69,,,162.09,180.1,135.51,156.69,160.29,118.87,160.29,,162.09,,153.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760602332,Items & Services,P9016,,"Red blood cells, leukocytes reduced, each unit",1 each,693.85,693.85,457.94,457.94,,457.94,,693.85,638.34,,555.08,659.16,624.47,638.34,603.65,624.47,638.34,603.65,,693.85,,659.16,,638.34,,624.47,,,638.34,603.65,603.65,638.34,,638.34,,,666.1,603.65,,,,,,,,624.47,,,638.34,522.05,617.53,617.53,638.34,603.65,,,624.47,693.85,522.05,603.65,617.53,457.94,617.53,,624.47,,589.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760602324,Items & Services,P9017,,"Fresh frozen plasma (single donor), frozen within 8 hours of collection, each unit",1 each,449.0,449.0,296.34,296.34,,296.34,,449.0,413.08,,359.2,426.55,404.1,413.08,390.63,404.1,413.08,390.63,,449.0,,426.55,,413.08,,404.1,,,413.08,390.63,390.63,413.08,,413.08,,,431.04,390.63,,,,,,,,404.1,,,413.08,337.83,399.61,399.61,413.08,390.63,,,404.1,449.0,337.83,390.63,399.61,296.34,399.61,,404.1,,381.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
